,taxroll_number,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
29241,9983108,99.0,1,1,1,431000,362.598,1,0,0,0,139.8,-113.509281,53.422125
29242,9983109,150.2,1,1,1,457500,390.639,1,0,0,0,184.97,-113.509442,53.422136
29243,9983110,146.8,0,1,1,424500,368.533,1,0,0,0,182.98,-113.509604,53.422143
29244,9983111,119.4,1,1,1,440000,386.961,1,0,0,0,158.44,-113.509834,53.4220542
29245,9983112,141.8,1,1,1,434500,366.39,1,0,0,0,179.8,-113.5099216,53.4220474
29246,9983113,171.6,0,1,1,467500,365.904,1,0,0,0,207.1,-113.5101963,53.4220673
29247,9989236,137.56,0,1,0,412500,378.345,1,0,0,0,177.76,-113.510241,53.422161
29248,9989270,158.9,1,1,1,474500,414.463,1,0,0,0,194.2,-113.51024,53.42169
29249,9989237,158.6,1,1,1,443500,371.124,1,0,0,0,193.37,-113.510403,53.422171
29250,9989271,152.36,0,1,1,432000,377.64,1,0,0,0,189.21,-113.510409,53.421703
29251,9989272,141.8,1,1,1,433000,376.468,1,0,0,0,177.9,-113.51057,53.421717
29252,9989239,125.24,0,1,1,403000,384.971,1,0,0,0,169.77,-113.5107746,53.4221092
29253,9989273,163.0,0,1,1,435000,377.996,1,0,0,0,197.77,-113.510729,53.421735
29254,9989240,158.6,0,1,0,427500,390.312,1,0,0,0,193.37,-113.510873,53.4222449
29255,9989274,160.9,0,1,1,433500,377.049,1,0,0,0,196.2,-113.510888,53.421757
29256,9989275,156.9,0,1,1,433000,379.836,1,0,0,0,193.5,-113.5109999,53.4218802
29257,9989242,124.7,0,1,1,427000,380.216,1,0,0,0,165.57,-113.51117,53.422317
29258,9989276,160.9,0,1,1,434500,384.197,1,0,0,0,196.2,-113.511201,53.42181
29259,9989243,160.9,0,1,1,434500,387.423,1,0,0,0,196.2,-113.511321,53.422353
29260,9989277,158.6,1,1,1,443000,381.827,1,0,0,0,193.37,-113.51135,53.421845
29261,9989244,151.08,0,1,0,421500,380.619,1,0,0,0,188.2,-113.5115008,53.4222769
29262,9989278,152.3,1,1,1,449500,391.128,1,0,0,0,189.15,-113.511499,53.421874
29263,9989245,158.6,1,1,1,440000,382.474,1,0,0,0,193.37,-113.511635,53.422408
29264,9989279,159.1,0,1,1,437000,408.262,1,0,0,0,194.4,-113.511647,53.421907
29265,9989246,123.18,0,1,0,393500,385.747,1,0,0,0,158.56,-113.5118345,53.4223192
29266,9989280,113.3,1,1,1,446500,401.341,1,0,0,0,156.37,-113.511802,53.421929
29267,9989281,160.9,0,1,1,436000,397.81,1,0,0,0,196.2,-113.511953,53.421953
29268,9989248,162.9,0,1,1,437000,390.738,1,0,0,0,198.2,-113.5121306,53.4223466
29269,9989249,160.9,0,1,1,434000,377.014,1,0,0,0,196.2,-113.512292,53.4223631
29270,9989283,158.6,1,1,1,448000,405.969,1,0,0,0,193.37,-113.512268,53.421989
29271,9989250,158.6,0,1,1,430500,381.026,1,0,0,0,193.37,-113.5124405,53.4223756
29272,9989251,102.9,0,1,0,419000,461.174,1,0,0,0,145.8,-113.512601,53.422511
29273,9983119,97.2,0,1,0,406500,410.405,1,0,0,0,131.8,-113.5098101,53.4217887
29274,9983120,114.9,1,1,1,430000,390.351,1,0,0,0,153.2,-113.509614,53.42167
29275,9983122,150.2,0,1,0,421500,417.441,1,0,0,0,185.5,-113.509671,53.421462
29276,9983123,168.6,0,1,1,470500,433.207,1,0,0,0,203.37,-113.509728,53.421358
29277,9983127,151.8,0,1,1,435000,419.379,1,0,0,0,188.5,-113.509803,53.421258
29278,9983126,147.0,0,1,1,497500,537.85,1,0,0,0,183.48,-113.510409,53.421413
29279,9983128,121.9,1,1,1,444000,413.523,1,0,0,0,159.1,-113.509895,53.421165
29280,9983125,151.8,1,1,1,454000,442.281,1,0,0,0,196.7,-113.510631,53.421425
29281,9983129,146.7,1,1,1,473500,412.208,1,0,0,0,191.59,-113.5101333,53.4211451
29282,9983124,177.3,0,1,1,492000,757.619,1,0,0,0,220.86,-113.510895,53.4214569
29283,9983132,150.2,0,1,1,446000,415.365,1,0,0,0,184.97,-113.5101911,53.4210766
29284,9983133,200.5,0,1,0,511000,474.313,1,0,0,0,241.2,-113.510244,53.420905
29285,9983130,202.1,0,1,1,534500,530.403,1,0,0,0,255.2,-113.511188,53.421188
29286,9983134,123.2,1,1,1,472000,445.425,1,0,0,0,160.41,-113.510421,53.420838
29287,9983138,123.6,1,1,1,483000,906.156,1,0,0,0,160.8,-113.511306,53.420999
29288,9983135,168.9,1,1,1,487500,485.805,1,0,0,0,204.8,-113.5106869,53.4209101
29289,9983137,220.5,1,1,1,593500,805.377,1,0,0,0,272.8,-113.511159,53.42087
29290,9983136,169.5,0,1,1,469000,639.808,1,0,0,0,206.6,-113.510896,53.420799
29291,7272073,247.34,1,1,1,515500,561.823,1,0,0,0,293.42,-113.505458,53.4455498
29292,7271232,185.71,1,1,1,469000,513.013,1,0,0,0,230.24,-113.5057135,53.445742
29293,7272065,259.12,0,1,1,617500,561.847,1,0,0,0,309.49,-113.5052886,53.4456263
29294,7271257,158.51,0,1,1,443500,513.024,1,0,0,0,200.85,-113.5053631,53.4457635
29295,7271273,149.3,0,1,1,425500,557.765,1,0,0,0,192.18,-113.5053895,53.4459373
29296,7272040,268.92,0,1,1,645500,561.823,1,0,0,0,311.8,-113.5051141,53.4457399
29297,7271299,141.7,0,1,1,468500,751.46,1,0,0,0,183.18,-113.5057683,53.4461178
29298,7271315,183.68,1,1,1,500500,708.797,1,0,0,0,236.38,-113.5058679,53.4462779
29299,7271331,200.72,1,1,1,528000,1188.424,1,0,0,0,289.05,-113.5058029,53.4464441
29300,7272032,177.62,0,1,1,458000,561.847,1,0,0,0,226.53,-113.5049455,53.4458297
29301,7271356,194.42,1,1,1,536500,757.847,1,0,0,0,235.29,-113.5055941,53.4464864
29302,7272016,255.12,0,1,1,551500,602.683,1,0,0,0,304.12,-113.5047512,53.4459306
29303,7272008,222.07,0,1,1,508500,572.076,1,0,0,0,270.98,-113.5045404,53.4460498
29304,7271414,141.36,1,1,1,486500,572.541,1,0,0,0,182.84,-113.5049076,53.4460271
29305,7271984,121.64,0,1,1,426500,585.004,1,0,0,0,165.44,-113.5043353,53.4464123
29306,7271968,189.64,0,1,1,482500,675.36,1,0,0,0,233.86,-113.5043228,53.4464324
29307,7271943,175.2,0,1,1,472500,770.115,1,0,0,0,216.07,-113.5041136,53.4464092
29308,7271901,108.89,0,1,1,419500,824.566,1,0,0,0,149.09,-113.50403,53.4466438
29309,3186012,170.5,0,1,1,472500,614.97,1,0,0,0,214.66,-113.5043324,53.4471028
29310,3186020,170.09,0,1,1,474500,656.3,1,0,0,0,213.61,-113.5050159,53.446979
29311,3186038,203.45,0,1,0,492000,629.06,1,0,0,0,246.99,-113.5050419,53.4471028
29312,3186046,195.72,0,1,1,495500,563.1,1,0,0,0,235.37,-113.5050678,53.4471028
29313,3186061,170.49,1,1,1,576500,939.11,1,0,1,0,216.73,-113.5059192,53.4469742
29314,3186079,190.0,0,1,1,488500,689.64,1,0,0,0,230.87,-113.505613,53.4471028
29315,3186087,170.75,1,1,1,547500,1010.98,1,0,0,0,204.3,-113.505995,53.4472415
29316,3186095,265.24,1,1,1,688500,751.31,1,0,0,0,312.14,-113.505544,53.4471252
29317,3186111,187.79,0,1,1,468000,589.15,1,0,0,0,230.49,-113.50551,53.447323
29318,3186129,144.37,0,1,1,469500,623.15,1,0,0,0,185.33,-113.5052749,53.4471252
29319,3186137,182.2,1,1,1,492500,629.84,1,0,0,0,237.68,-113.5050399,53.4472486
29320,3186152,173.54,0,1,1,468000,670.29,1,0,1,0,216.42,-113.5042839,53.4471417
29321,7272099,158.55,1,1,1,513000,565.948,1,0,0,0,210.99,-113.5056936,53.4455409
29322,7272107,267.45,0,1,1,580500,561.823,1,0,0,0,311.67,-113.5059066,53.4454175
29323,7271190,174.51,0,1,1,458500,512.961,1,0,0,0,219.4,-113.5060388,53.4455396
29324,7272123,287.64,0,1,1,584500,561.847,1,0,0,0,333.87,-113.5060387,53.4452446
29325,7272131,236.14,0,1,1,540500,561.823,1,0,0,0,279.02,-113.5062899,53.4451955
29326,7272156,289.45,1,1,1,627000,572.046,1,0,0,0,340.0,-113.5061755,53.4450973
29327,7282494,228.28,0,1,1,514500,627.891,1,0,0,0,270.98,-113.5068006,53.4450913
29328,7272164,252.99,0,1,1,646000,614.743,1,0,0,0,299.71,-113.5065608,53.4450389
29329,7282502,225.06,0,1,1,519000,659.071,1,0,0,0,271.42,-113.5069254,53.4448981
29330,7272180,428.4,1,1,1,902500,743.776,1,0,1,0,496.76,-113.5068286,53.4449063
29331,10186345,416.5,1,1,1,823000,948.182,1,0,0,0,466.1,-113.507145,53.4448188
29332,7272214,200.95,1,1,1,523000,730.493,1,0,0,0,241.82,-113.5074875,53.4447848
29333,7282106,294.12,0,1,1,790500,1007.937,1,0,0,0,443.44,-113.5113109,53.4455266
29334,7270267,198.0,1,1,0,661500,956.295,1,0,0,0,286.0,-113.5115974,53.44584
29335,7270283,308.36,1,1,1,834000,923.513,1,0,0,0,363.12,-113.5121225,53.4459467
29336,7270309,215.48,0,1,1,635500,922.641,1,0,0,0,295.84,-113.5119985,53.446291
29337,7270325,187.37,0,1,1,475000,957.074,1,0,0,0,277.97,-113.5120377,53.4464739
29338,3117025,181.81,1,1,1,574500,787.92,1,0,0,0,226.7,-113.5126558,53.4469627
29339,3117017,180.6,0,1,1,528500,713.62,1,0,0,0,225.49,-113.512858,53.4469738
29340,3117009,231.53,1,1,1,596500,725.64,1,0,0,0,277.73,-113.5131044,53.4470079
29341,3116985,304.29,0,1,1,762500,918.27,1,0,0,0,366.85,-113.5132326,53.4471177
29342,3116977,242.07,1,1,1,669500,763.331,1,0,0,0,314.87,-113.5132648,53.4471184
29343,3116969,223.68,0,1,1,622500,926.836,1,0,0,0,276.22,-113.5133614,53.4471208
29344,3116951,261.89,0,1,1,648500,586.56,1,0,0,0,303.57,-113.5135536,53.4474271
29345,3116944,220.4,0,1,1,521500,629.56,1,0,0,0,267.85,-113.5133214,53.447313
29346,3116936,156.68,0,1,0,496000,632.02,1,0,0,0,209.88,-113.5126035,53.4471464
29347,3116928,281.8,0,1,1,696000,614.908,1,0,0,0,330.7,-113.5125902,53.4471576
29348,3117033,173.87,0,1,1,518000,672.71,1,0,0,0,218.76,-113.5127116,53.4476201
29349,3116910,270.19,1,1,1,700500,608.8,1,0,0,0,319.1,-113.5129736,53.4477289
29350,3116902,272.18,1,1,1,696500,753.34,1,0,0,0,327.68,-113.5128335,53.4479246
29351,3117058,143.57,0,1,1,469000,588.17,1,0,0,0,184.44,-113.5118919,53.4471525
29352,3116894,249.66,0,1,1,652000,713.25,1,0,0,0,301.5,-113.5133895,53.4479287
29353,3117066,240.84,0,1,1,548500,758.62,1,0,0,0,281.71,-113.511967,53.447026
29354,3116886,213.04,0,1,1,541000,672.76,1,0,0,0,255.92,-113.5134022,53.448053
29355,3117074,246.31,0,1,1,651000,877.34,1,0,0,0,330.58,-113.5116705,53.4471034
29356,3117082,210.03,0,1,1,534500,972.6,1,0,0,0,285.03,-113.5114348,53.4468786
29357,3116860,191.53,1,1,1,508500,975.83,1,0,0,0,236.42,-113.513077,53.4482204
29358,3117090,254.66,1,1,1,715000,1013.29,1,0,0,0,312.33,-113.511794,53.4473588
29359,3116852,197.23,0,1,1,484000,644.76,1,0,0,0,238.1,-113.5128865,53.4482238
29360,3117124,187.2,0,1,1,488500,639.93,1,0,0,0,232.09,-113.5114906,53.4474787
29361,3117132,261.74,1,1,1,631500,851.2,1,0,0,0,326.52,-113.5113731,53.4476052
29362,3117140,219.51,1,1,1,593000,901.67,1,0,0,0,278.8,-113.5110658,53.4476112
29363,3117165,241.38,0,1,1,537500,787.88,1,0,0,0,286.52,-113.511127,53.4478427
29364,3117173,221.22,1,1,1,523000,602.47,1,0,0,0,271.54,-113.5113743,53.4478895
29365,3117199,191.92,0,1,1,555000,940.32,1,0,0,0,243.02,-113.5119213,53.4480127
29366,3117215,227.51,1,1,1,564000,985.1,1,0,0,0,280.8,-113.511944,53.4478842
29367,3117223,211.1,0,1,1,534000,804.41,1,0,0,0,261.35,-113.5121894,53.4478275
29368,7281868,233.24,1,1,1,646000,759.642,1,0,1,0,285.08,-113.5089044,53.4449015
29369,1196930,399.6,1,1,1,2347000,1557.792,1,1,1,0,683.6,-113.5094208,53.4449373
29370,7281967,333.14,1,1,1,646000,1111.559,1,0,0,0,390.81,-113.5099779,53.4452044
29371,7282007,224.8,0,1,1,527000,877.416,1,0,0,0,274.38,-113.5097589,53.4454284
29372,7282023,237.64,0,1,1,545000,950.7,1,0,0,0,338.19,-113.5099042,53.4453281
29373,7282049,418.1,0,1,1,932500,975.714,1,0,0,0,615.23,-113.510056,53.4451535
29374,6962914,105.6,0,0,0,241000,387.291,1,0,0,1,105.6,-113.504324,53.620294
29375,6962906,105.6,0,0,0,240500,325.989,1,0,0,1,105.6,-113.504444,53.620349
29376,6962898,105.6,0,0,0,240500,326.012,1,0,0,1,105.6,-113.504549,53.620403
29377,6962880,105.6,0,0,0,245000,456.683,1,0,0,1,105.6,-113.50467,53.62044
29378,3055555,156.42,1,1,1,446500,501.802,1,0,0,1,197.29,-113.5068725,53.6210662
29379,3055563,221.76,0,1,1,458000,524.399,1,0,0,1,266.61,-113.5069571,53.6209542
29380,3055571,179.6,0,1,1,429500,514.241,1,0,0,1,224.13,-113.5070857,53.6208625
29381,3055589,189.06,0,1,1,442500,573.373,1,0,0,1,231.94,-113.507311,53.62081
29382,3055605,270.25,0,1,1,512000,742.618,1,0,0,1,326.49,-113.5074838,53.6210149
29383,3055613,215.44,0,1,0,444500,493.556,1,0,0,1,256.31,-113.5075479,53.6211093
29384,3055621,130.48,1,1,1,389000,532.716,1,0,0,1,169.52,-113.5074643,53.6212085
29385,6960462,120.56,1,1,1,342000,554.72,1,0,0,1,154.87,-113.513021,53.6221618
29386,6960421,146.73,1,1,1,354000,498.662,1,0,0,1,195.64,-113.51346,53.622327
29387,6960405,106.34,1,1,1,329000,501.093,1,0,0,1,155.25,-113.513686,53.622355
29388,6960389,111.14,1,1,1,347000,502.871,1,0,0,1,168.81,-113.5140125,53.6222689
29389,6960348,105.25,1,1,1,338000,592.615,1,0,0,1,147.05,-113.5143499,53.62228
29390,6960322,109.88,1,1,1,347000,542.789,1,0,0,1,167.55,-113.5145612,53.622338
29391,6960280,106.68,1,1,1,344000,553.38,1,0,0,1,164.35,-113.5150641,53.6224362
29392,6960249,188.5,0,1,1,408000,529.37,1,0,0,1,231.57,-113.5155434,53.6224822
29393,6960223,166.9,0,1,1,371000,616.653,1,0,0,1,211.43,-113.5157476,53.6225061
29394,6959449,118.04,0,1,1,344500,532.614,1,0,0,1,171.33,-113.516402,53.62277
29395,6959423,126.41,1,1,0,353000,510.49,1,0,0,1,167.37,-113.516628,53.622816
29396,6959407,111.18,1,1,0,333500,598.598,1,0,0,1,168.85,-113.516963,53.6227223
29397,3874823,146.2,0,1,1,308500,370.618,1,0,0,1,166.9,-113.502583,53.6143624
29398,3874849,146.2,1,1,1,311000,303.569,1,0,0,1,166.9,-113.5025951,53.6144929
29399,3874856,146.2,0,1,1,305500,303.575,1,0,0,1,166.9,-113.5025915,53.6145448
29400,3874872,146.2,0,1,1,305500,303.746,1,0,0,1,166.9,-113.502567,53.6146908
29401,3081825,131.21,1,1,1,398000,639.744,1,0,0,1,178.18,-113.502907,53.614798
29402,3082047,160.88,0,1,1,387500,544.0,1,0,0,1,201.75,-113.5020021,53.6151213
29403,3082054,190.11,0,1,1,428500,528.62,1,0,0,1,243.31,-113.501678,53.615278
29404,3081791,190.11,0,1,1,427000,594.45,1,0,0,1,232.99,-113.5025541,53.6152156
29405,3082062,103.87,0,1,1,356500,527.63,1,0,0,1,145.35,-113.501812,53.615414
29406,3081783,191.19,0,1,1,432000,594.45,1,0,0,1,234.07,-113.5025545,53.6154193
29407,3082070,160.94,0,1,1,413000,527.79,1,0,0,1,214.23,-113.501674,53.615557
29408,6971576,85.06,0,0,0,227000,357.541,1,0,0,1,85.06,-113.502837,53.615643
29409,6971568,85.06,1,1,0,257500,357.536,1,0,0,1,117.89,-113.5025553,53.6157514
29410,6971543,97.27,1,1,0,268500,357.508,1,0,0,1,126.18,-113.5025576,53.615846
29411,6980825,82.6,1,0,0,233500,357.524,1,0,0,1,82.6,-113.501671,53.615835
29412,6971535,97.27,0,1,0,258500,347.079,1,0,0,1,126.18,-113.5025881,53.615948
29413,6980817,82.6,1,0,0,234000,347.087,1,0,0,1,82.6,-113.50167,53.615934
29414,9983103,196.8,1,1,1,548500,473.934,1,0,0,0,240.7,-113.508698,53.422384
29415,9983079,125.2,0,1,1,437000,481.836,1,0,0,0,172.0,-113.508902,53.422871
29416,9983102,193.4,0,1,1,520000,398.099,1,0,0,0,246.8,-113.508889,53.422409
29417,9983080,159.8,0,1,1,437000,386.601,1,0,0,0,195.8,-113.509092,53.42289
29418,9983081,139.2,0,1,1,417000,366.725,1,0,0,0,178.3,-113.509252,53.422909
29419,9983100,150.5,0,1,1,430000,363.997,1,0,0,0,191.3,-113.5092436,53.422554
29420,9983082,161.8,0,1,1,434500,384.843,1,0,0,0,197.1,-113.509413,53.422919
29421,9983083,132.9,0,1,0,406500,363.849,1,0,0,0,170.9,-113.5096676,53.4228399
29422,9983098,123.0,1,1,1,452000,388.012,1,0,0,0,163.87,-113.5095239,53.4225741
29423,9983084,186.6,0,1,1,499000,394.768,1,0,0,0,225.0,-113.509734,53.422942
29424,9983097,164.0,0,1,1,447000,371.853,1,0,0,0,200.7,-113.509701,53.422465
29425,9983085,163.1,0,1,0,434500,400.499,1,0,0,0,200.2,-113.5099956,53.4228566
29426,9983096,126.6,1,1,1,442500,398.577,1,0,0,0,163.7,-113.509862,53.4224729
29427,9983086,125.7,1,1,1,460500,458.873,1,0,0,0,170.6,-113.510072,53.422995
29428,9983087,152.1,0,1,1,451500,565.713,1,0,0,0,193.0,-113.5103315,53.4229553
29429,9983094,133.85,1,1,1,467500,432.781,1,0,0,0,171.06,-113.5102642,53.4225436
29430,9983088,189.4,0,1,1,528500,805.419,1,0,0,0,226.1,-113.510597,53.423095
29431,9983093,171.5,0,1,1,482000,464.159,1,0,0,0,214.38,-113.5103914,53.422534
29432,9983089,214.1,0,1,1,557500,636.625,1,0,0,0,252.4,-113.510736,53.422963
29433,9983092,189.6,1,1,1,550500,548.308,1,0,0,0,230.4,-113.5104958,53.4225844
29434,9983091,158.4,0,1,1,472500,687.605,1,0,0,0,211.7,-113.5106258,53.4226288
29435,9983090,175.8,1,1,1,494000,493.152,1,0,0,0,222.3,-113.510824,53.422754
29436,9997187,171.0,0,1,1,487000,555.188,1,0,0,0,206.3,-113.5129755,53.4177902
29437,9997154,210.8,0,1,1,540500,405.554,1,0,0,0,253.5,-113.512993,53.418204
29438,9997186,170.5,0,1,1,470500,405.896,1,0,0,0,205.8,-113.5132322,53.4178224
29439,9997155,171.8,0,1,1,475500,384.588,1,0,0,0,210.2,-113.5132025,53.4181031
29440,9997185,126.2,1,1,1,453500,405.892,1,0,0,0,163.2,-113.5133491,53.4178335
