,build_year_mbc
38238,19.0
38239,19.0
38240,19.0
38241,19.0
38242,19.0
38243,20.0
38244,19.0
38245,19.0
38246,19.0
38247,19.0
38248,19.0
38249,19.0
38250,19.0
38251,19.0
38252,18.0
38253,20.0
38254,19.0
38255,19.0
38256,19.0
38257,19.0
38258,19.0
38259,19.0
38260,20.0
38261,20.0
38262,19.0
38263,20.0
38264,20.0
38265,20.0
38266,20.0
38267,20.0
38268,20.0
38269,20.0
38270,20.0
38271,19.0
38272,20.0
38273,19.0
38274,19.0
38275,19.0
38276,19.0
38277,19.0
38278,39.0
38279,40.0
38280,39.0
38281,40.0
38282,32.0
38283,36.0
38284,31.0
38285,32.0
38286,32.0
38287,32.0
38288,32.0
38289,32.0
38290,12.0
38291,10.0
38292,12.0
38293,10.0
38294,11.0
38295,13.0
38296,10.0
38297,12.0
38298,10.0
38299,12.0
38300,12.0
38301,11.0
38302,34.151212518231034
38303,35.0
38304,37.0
38305,38.0
38306,36.0
38307,37.0
38308,36.0
38309,32.0
38310,38.0
38311,32.0
38312,37.0
38313,35.0
38314,35.0
38315,34.0
38316,34.0
38317,31.0
38318,34.0
38319,34.0
38320,32.0
38321,34.0
38322,35.0
38323,35.0
38324,34.0
38325,34.0
38326,34.0
38327,33.0
38328,38.0
38329,34.0
38330,38.0
38331,39.0
38332,41.0
38333,39.0
38334,39.0
38335,39.0
38336,41.0
38337,39.0
38338,37.0
38339,38.0
38340,39.0
38341,37.0
38342,41.0
38343,39.0
38344,41.0
38345,39.0
38346,41.0
38347,38.0
38348,59.0
38349,61.0
38350,56.0
38351,57.0
38352,60.0
38353,57.0
38354,58.0
38355,59.0
38356,61.0
38357,58.0
38358,49.0
38359,46.0
38360,55.0
38361,59.0
38362,56.0
38363,58.0
38364,57.0
38365,56.0
38366,59.0
38367,56.0
38368,57.0
38369,45.0
38370,33.0
38371,15.0
38372,33.0
38373,33.0
38374,33.0
38375,33.0
38376,33.0
38377,33.0
38378,32.0
38379,33.0
38380,32.0
38381,33.0
38382,33.0
38383,33.0
38384,32.0
38385,32.0
38386,32.0
38387,32.0
38388,33.0
38389,32.0
38390,33.0
38391,32.0
38392,33.0
38393,33.0
38394,33.0
38395,38.0
38396,29.0
38397,29.0
38398,30.0
38399,30.0
38400,30.0
38401,30.0
38402,30.0
38403,29.0
38404,30.0
38405,26.0
38406,29.0
38407,30.0
38408,29.0
38409,29.0
38410,30.0
38411,30.0
38412,30.0
38413,30.0
38414,29.0
38415,30.0
38416,29.0
38417,30.0
38418,24.0
38419,28.0
38420,30.0
38421,29.0
38422,30.0
38423,30.0
38424,29.0
38425,32.0
38426,33.0
38427,33.0
38428,32.0
38429,32.0
38430,32.0
38431,32.0
38432,33.0
38433,33.0
38434,32.0
38435,33.0
38436,32.0
38437,32.0
38438,32.0
38439,33.0
38440,34.0
38441,34.0
38442,34.0
38443,34.0
38444,34.0
38445,34.0
38446,21.0
38447,21.0
38448,21.0
38449,21.0
38450,20.0
38451,20.0
38452,20.0
38453,20.0
38454,19.0
38455,20.0
38456,20.0
38457,20.0
38458,20.0
38459,20.0
38460,20.0
38461,20.0
38462,19.0
38463,20.0
38464,20.0
38465,20.0
38466,20.0
38467,20.0
38468,20.0
38469,19.0
38470,20.0
38471,20.0
38472,20.0
38473,20.0
38474,20.0
38475,20.0
38476,20.0
38477,19.0
38478,20.0
38479,19.0
38480,20.0
38481,19.0
38482,20.0
38483,20.0
38484,19.0
38485,20.0
38486,19.0
38487,20.0
38488,20.0
38489,20.0
38490,20.0
38491,20.0
38492,20.0
38493,20.0
38494,20.0
38495,20.0
38496,20.0
38497,20.0
38498,20.0
38499,19.0
38500,19.0
38501,20.0
38502,20.0
38503,20.0
38504,20.0
38505,19.0
38506,20.0
38507,19.0
38508,19.0
38509,20.0
38510,19.0
38511,19.0
38512,19.0
38513,19.0
38514,19.0
38515,19.0
38516,19.0
38517,19.0
38518,19.0
38519,19.0
38520,19.0
38521,19.0
38522,20.0
38523,20.0
38524,20.0
38525,17.0
38526,19.0
38527,19.0
38528,20.0
38529,19.0
38530,20.0
38531,17.0
38532,19.0
38533,17.0
38534,18.0
38535,18.0
38536,17.0
38537,16.0
38538,17.0
38539,18.0
38540,18.0
38541,18.0
38542,18.0
38543,17.0
38544,13.0
38545,18.0
38546,18.0
38547,17.0
38548,17.0
38549,19.0
38550,18.0
38551,18.0
38552,19.0
38553,19.0
38554,18.0
38555,16.0
38556,19.0
38557,16.0
38558,18.0
38559,16.0
38560,16.0
38561,16.0
38562,18.0
38563,16.0
38564,17.0
38565,18.0
38566,17.0
38567,18.0
38568,17.0
38569,16.0
38570,18.0
38571,18.0
38572,18.0
38573,17.0
38574,17.0
38575,18.0
38576,18.0
38577,17.0
38578,17.0
38579,17.0
38580,19.0
38581,34.0
38582,41.0
38583,38.0
38584,42.0
38585,41.0
38586,41.0
38587,42.0
38588,42.0
38589,41.0
38590,34.151212518231034
38591,34.151212518231034
38592,12.0
38593,12.0
38594,8.0
38595,9.0
38596,12.0
38597,12.0
38598,11.0
38599,17.0
38600,17.0
38601,17.0
38602,17.0
38603,17.0
38604,17.0
38605,17.0
38606,17.0
38607,17.0
38608,17.0
38609,17.0
38610,17.0
38611,17.0
38612,17.0
38613,17.0
38614,17.0
38615,17.0
38616,17.0
38617,17.0
38618,17.0
38619,17.0
38620,17.0
38621,17.0
38622,17.0
38623,17.0
38624,17.0
38625,17.0
38626,17.0
38627,16.0
38628,16.0
38629,17.0
38630,18.0
38631,18.0
38632,18.0
38633,18.0
38634,18.0
38635,18.0
38636,19.0
38637,19.0
38638,19.0
38639,17.0
38640,18.0
38641,18.0
38642,19.0
38643,19.0
38644,19.0
38645,19.0
38646,19.0
38647,19.0
38648,17.0
38649,18.0
38650,17.0
38651,17.0
38652,15.0
38653,15.0
38654,15.0
38655,15.0
38656,15.0
38657,15.0
38658,15.0
38659,15.0
38660,15.0
38661,15.0
38662,15.0
38663,15.0
38664,15.0
38665,15.0
38666,15.0
38667,15.0
38668,15.0
38669,15.0
38670,15.0
38671,15.0
38672,15.0
38673,15.0
38674,15.0
38675,15.0
38676,15.0
38677,15.0
38678,15.0
38679,15.0
38680,15.0
38681,10.0
38682,10.0
38683,10.0
38684,10.0
38685,11.0
38686,9.0
38687,11.0
38688,11.0
38689,11.0
38690,11.0
38691,11.0
38692,11.0
38693,34.151212518231034
38694,11.0
38695,9.0
38696,11.0
38697,8.0
38698,34.151212518231034
38699,11.0
38700,34.151212518231034
38701,11.0
38702,34.151212518231034
38703,34.151212518231034
38704,34.151212518231034
38705,8.0
38706,9.0
38707,8.0
38708,16.0
38709,16.0
38710,15.0
38711,16.0
38712,15.0
38713,16.0
38714,16.0
38715,16.0
38716,16.0
38717,15.0
38718,15.0
38719,16.0
38720,16.0
38721,15.0
38722,16.0
38723,16.0
38724,16.0
38725,16.0
38726,16.0
38727,16.0
38728,15.0
38729,16.0
38730,16.0
38731,16.0
38732,16.0
38733,16.0
38734,11.0
38735,12.0
38736,12.0
38737,13.0
38738,12.0
38739,13.0
38740,12.0
38741,12.0
38742,12.0
38743,10.0
38744,11.0
38745,12.0
38746,10.0
38747,12.0
38748,13.0
38749,13.0
38750,12.0
38751,13.0
38752,11.0
38753,11.0
38754,11.0
38755,11.0
38756,10.0
38757,11.0
38758,11.0
38759,10.0
38760,11.0
38761,10.0
38762,34.151212518231034
38763,34.151212518231034
38764,34.151212518231034
38765,34.151212518231034
38766,34.151212518231034
38767,34.151212518231034
38768,34.151212518231034
38769,34.151212518231034
38770,34.151212518231034
38771,34.151212518231034
38772,34.151212518231034
38773,34.151212518231034
38774,34.151212518231034
38775,34.151212518231034
38776,34.151212518231034
38777,34.151212518231034
38778,34.151212518231034
38779,17.0
38780,16.0
38781,16.0
38782,16.0
38783,16.0
38784,16.0
38785,17.0
38786,16.0
38787,17.0
38788,16.0
38789,16.0
38790,17.0
38791,16.0
38792,16.0
38793,16.0
38794,16.0
38795,20.0
38796,19.0
38797,20.0
38798,20.0
38799,19.0
38800,19.0
38801,20.0
38802,20.0
38803,19.0
38804,20.0
38805,10.0
38806,10.0
38807,10.0
38808,10.0
38809,9.0
38810,9.0
38811,10.0
38812,10.0
38813,10.0
38814,10.0
38815,9.0
38816,10.0
38817,9.0
38818,10.0
38819,10.0
38820,10.0
38821,10.0
38822,10.0
38823,10.0
38824,10.0
38825,10.0
38826,10.0
38827,10.0
38828,10.0
38829,10.0
38830,10.0
38831,10.0
38832,16.0
38833,15.0
38834,16.0
38835,15.0
38836,16.0
38837,15.0
38838,16.0
38839,16.0
38840,16.0
38841,16.0
38842,16.0
38843,16.0
38844,16.0
38845,16.0
38846,16.0
38847,16.0
38848,16.0
38849,16.0
38850,16.0
38851,9.0
38852,10.0
38853,10.0
38854,10.0
38855,10.0
38856,10.0
38857,10.0
38858,9.0
38859,10.0
38860,10.0
38861,9.0
38862,9.0
38863,10.0
38864,10.0
38865,10.0
38866,10.0
38867,10.0
38868,10.0
38869,10.0
38870,10.0
38871,10.0
38872,10.0
38873,10.0
38874,10.0
38875,10.0
38876,9.0
38877,9.0
38878,9.0
38879,17.0
38880,16.0
38881,17.0
38882,17.0
38883,16.0
38884,17.0
38885,16.0
38886,17.0
38887,17.0
38888,16.0
38889,16.0
38890,17.0
38891,16.0
38892,16.0
38893,17.0
38894,17.0
38895,16.0
38896,16.0
38897,17.0
38898,17.0
38899,17.0
38900,16.0
38901,17.0
38902,17.0
38903,17.0
38904,17.0
38905,17.0
38906,16.0
38907,16.0
38908,17.0
38909,16.0
38910,17.0
38911,17.0
38912,17.0
38913,17.0
38914,17.0
38915,17.0
38916,17.0
38917,17.0
38918,15.0
38919,14.0
38920,15.0
38921,15.0
38922,12.0
38923,12.0
38924,12.0
38925,15.0
38926,12.0
38927,14.0
38928,14.0
38929,14.0
38930,15.0
38931,12.0
38932,13.0
38933,14.0
38934,15.0
38935,15.0
38936,15.0
38937,15.0
38938,15.0
38939,12.0
38940,14.0
38941,14.0
38942,14.0
38943,15.0
38944,14.0
38945,15.0
38946,15.0
38947,15.0
38948,15.0
38949,13.0
38950,15.0
38951,12.0
38952,15.0
38953,15.0
38954,15.0
38955,15.0
38956,15.0
38957,15.0
38958,15.0
38959,15.0
38960,15.0
38961,15.0
38962,15.0
38963,15.0
38964,15.0
38965,15.0
38966,15.0
38967,15.0
38968,15.0
38969,15.0
38970,15.0
38971,12.0
38972,13.0
38973,12.0
38974,12.0
38975,13.0
38976,12.0
38977,12.0
38978,12.0
38979,12.0
38980,11.0
38981,12.0
38982,12.0
38983,13.0
38984,12.0
38985,14.0
38986,13.0
38987,13.0
38988,18.0
38989,18.0
38990,18.0
38991,19.0
38992,18.0
38993,17.0
38994,18.0
38995,18.0
38996,18.0
38997,18.0
38998,19.0
38999,18.0
39000,19.0
39001,18.0
39002,19.0
39003,19.0
39004,17.0
39005,19.0
39006,19.0
39007,18.0
39008,18.0
39009,18.0
39010,18.0
39011,18.0
39012,17.0
39013,18.0
39014,19.0
39015,19.0
39016,9.0
39017,9.0
39018,9.0
39019,9.0
39020,9.0
39021,9.0
39022,9.0
39023,9.0
39024,9.0
39025,8.0
39026,8.0
39027,8.0
39028,8.0
39029,8.0
39030,8.0
39031,8.0
39032,8.0
39033,8.0
39034,8.0
39035,8.0
39036,8.0
39037,8.0
39038,8.0
39039,8.0
39040,8.0
39041,8.0
39042,8.0
39043,8.0
39044,8.0
39045,8.0
39046,8.0
39047,8.0
39048,8.0
39049,8.0
39050,8.0
39051,8.0
39052,8.0
39053,8.0
39054,8.0
39055,8.0
39056,8.0
39057,13.0
39058,13.0
39059,13.0
39060,13.0
39061,13.0
39062,13.0
39063,13.0
39064,13.0
39065,13.0
39066,14.0
39067,13.0
39068,14.0
39069,13.0
39070,13.0
39071,13.0
39072,13.0
39073,12.0
39074,13.0
39075,12.0
39076,13.0
39077,13.0
39078,11.0
39079,12.0
39080,13.0
39081,11.0
39082,13.0
39083,12.0
39084,13.0
39085,12.0
39086,12.0
39087,12.0
39088,12.0
39089,13.0
39090,13.0
39091,13.0
39092,12.0
39093,12.0
39094,13.0
39095,13.0
39096,12.0
39097,12.0
39098,12.0
39099,13.0
39100,12.0
39101,12.0
39102,14.0
39103,12.0
39104,14.0
39105,12.0
39106,14.0
39107,13.0
39108,14.0
39109,14.0
39110,14.0
39111,15.0
39112,13.0
39113,66.0
39114,66.0
39115,66.0
39116,66.0
39117,66.0
39118,66.0
39119,56.0
39120,58.0
39121,66.0
39122,66.0
39123,66.0
39124,66.0
39125,62.0
39126,65.0
39127,65.0
39128,66.0
39129,65.0
39130,57.0
39131,66.0
39132,65.0
39133,66.0
39134,50.0
39135,65.0
39136,66.0
39137,66.0
39138,60.0
39139,65.0
39140,12.0
39141,12.0
39142,11.0
39143,11.0
39144,11.0
39145,11.0
39146,11.0
39147,11.0
39148,13.0
39149,12.0
39150,12.0
39151,14.0
39152,12.0
39153,17.0
39154,18.0
39155,18.0
39156,18.0
39157,18.0
39158,18.0
39159,18.0
39160,18.0
39161,18.0
39162,13.0
39163,13.0
39164,16.0
39165,16.0
39166,16.0
39167,16.0
39168,16.0
39169,16.0
39170,16.0
39171,16.0
39172,16.0
39173,11.0
39174,12.0
39175,13.0
39176,13.0
39177,13.0
39178,11.0
39179,15.0
39180,15.0
39181,15.0
39182,15.0
39183,15.0
39184,15.0
39185,15.0
39186,15.0
39187,15.0
39188,15.0
39189,15.0
39190,15.0
39191,15.0
39192,15.0
39193,52.0
39194,49.0
39195,51.0
39196,49.0
39197,51.0
39198,51.0
39199,51.0
39200,51.0
39201,51.0
39202,51.0
39203,52.0
39204,52.0
39205,51.0
39206,52.0
39207,51.0
39208,51.0
39209,51.0
39210,51.0
39211,50.0
39212,50.0
39213,51.0
39214,51.0
39215,49.0
39216,51.0
39217,52.0
39218,51.0
39219,51.0
39220,51.0
39221,51.0
39222,51.0
39223,50.0
39224,51.0
39225,52.0
39226,15.0
39227,16.0
39228,15.0
39229,14.0
39230,15.0
39231,16.0
39232,15.0
39233,15.0
39234,15.0
39235,15.0
39236,15.0
39237,15.0
39238,16.0
39239,16.0
39240,15.0
39241,14.0
39242,15.0
39243,14.0
39244,14.0
39245,15.0
39246,14.0
39247,15.0
39248,15.0
39249,15.0
39250,15.0
39251,15.0
39252,15.0
39253,15.0
39254,15.0
39255,15.0
39256,15.0
39257,15.0
39258,12.0
39259,15.0
39260,14.0
39261,12.0
39262,13.0
39263,14.0
39264,14.0
39265,12.0
39266,15.0
39267,64.0
39268,54.0
39269,49.0
39270,71.0
39271,71.0
39272,66.0
39273,50.0
39274,71.0
39275,46.0
39276,13.0
39277,15.0
39278,43.0
39279,14.0
39280,17.0
39281,19.0
39282,18.0
39283,18.0
39284,18.0
39285,18.0
39286,19.0
39287,15.0
39288,17.0
39289,17.0
39290,14.0
39291,17.0
39292,18.0
39293,18.0
39294,16.0
39295,15.0
39296,17.0
39297,20.0
39298,20.0
39299,20.0
39300,21.0
39301,20.0
39302,18.0
39303,21.0
39304,18.0
39305,21.0
39306,18.0
39307,20.0
39308,14.0
39309,66.0
39310,62.0
39311,12.0
39312,66.0
39313,67.0
39314,66.0
39315,68.0
39316,68.0
39317,67.0
39318,68.0
39319,68.0
39320,58.0
39321,53.0
39322,34.151212518231034
39323,78.0
39324,52.0
39325,91.0
39326,81.0
39327,13.0
39328,68.0
39329,109.0
39330,36.0
39331,36.0
39332,64.0
39333,34.151212518231034
39334,8.0
39335,41.0
39336,62.0
39337,36.0
39338,31.0
39339,68.0
39340,31.0
39341,64.0
39342,34.0
39343,45.0
39344,18.0
39345,22.0
39346,60.0
39347,24.0
39348,44.0
39349,67.0
39350,33.0
39351,68.0
39352,67.0
39353,57.0
39354,10.0
39355,10.0
39356,9.0
39357,10.0
39358,10.0
39359,9.0
39360,12.0
39361,10.0
39362,11.0
39363,10.0
39364,34.151212518231034
39365,34.151212518231034
39366,34.151212518231034
39367,34.151212518231034
39368,34.151212518231034
39369,34.151212518231034
39370,34.151212518231034
39371,8.0
39372,34.151212518231034
39373,8.0
39374,8.0
39375,8.0
39376,11.0
39377,11.0
39378,11.0
39379,11.0
39380,11.0
39381,11.0
39382,11.0
39383,10.0
39384,11.0
39385,10.0
39386,10.0
39387,11.0
39388,11.0
39389,9.0
39390,8.0
39391,11.0
39392,11.0
39393,10.0
39394,11.0
39395,11.0
39396,11.0
39397,10.0
39398,11.0
39399,11.0
39400,11.0
39401,10.0
39402,34.151212518231034
39403,19.0
39404,19.0
39405,19.0
39406,19.0
39407,18.0
39408,18.0
39409,19.0
39410,19.0
39411,19.0
39412,19.0
39413,19.0
39414,20.0
39415,20.0
39416,19.0
39417,20.0
39418,20.0
39419,19.0
39420,19.0
39421,19.0
39422,19.0
39423,20.0
39424,19.0
39425,19.0
39426,19.0
39427,19.0
39428,19.0
39429,19.0
39430,18.0
39431,19.0
39432,20.0
39433,19.0
39434,19.0
39435,19.0
39436,19.0
39437,19.0
39438,19.0
39439,19.0
39440,19.0
39441,18.0
39442,19.0
39443,18.0
39444,18.0
39445,18.0
39446,18.0
39447,18.0
39448,19.0
39449,18.0
39450,18.0
39451,18.0
39452,17.0
39453,17.0
39454,18.0
39455,18.0
39456,18.0
39457,18.0
39458,18.0
39459,18.0
39460,17.0
39461,17.0
39462,17.0
39463,17.0
39464,18.0
39465,18.0
39466,17.0
39467,17.0
39468,17.0
39469,18.0
39470,18.0
39471,18.0
39472,18.0
39473,17.0
39474,19.0
39475,19.0
39476,20.0
39477,20.0
39478,19.0
39479,19.0
39480,19.0
39481,20.0
39482,20.0
39483,20.0
39484,20.0
39485,20.0
39486,20.0
39487,20.0
39488,20.0
39489,20.0
39490,20.0
39491,20.0
39492,21.0
39493,21.0
39494,21.0
39495,20.0
39496,21.0
39497,21.0
39498,21.0
39499,21.0
39500,21.0
39501,21.0
39502,21.0
39503,21.0
39504,21.0
39505,21.0
39506,21.0
39507,21.0
39508,21.0
39509,21.0
39510,21.0
39511,21.0
39512,21.0
39513,21.0
39514,21.0
39515,21.0
39516,21.0
39517,21.0
39518,22.0
39519,21.0
39520,15.0
39521,15.0
39522,16.0
39523,15.0
39524,16.0
39525,15.0
39526,16.0
39527,15.0
39528,15.0
39529,16.0
39530,16.0
39531,16.0
39532,16.0
39533,15.0
39534,16.0
39535,15.0
39536,16.0
39537,16.0
39538,15.0
39539,17.0
39540,15.0
39541,15.0
39542,15.0
39543,15.0
39544,15.0
39545,16.0
39546,12.0
39547,15.0
39548,16.0
39549,15.0
39550,16.0
39551,16.0
39552,17.0
39553,16.0
39554,16.0
39555,16.0
39556,20.0
39557,20.0
39558,20.0
39559,20.0
39560,20.0
39561,20.0
39562,20.0
39563,20.0
39564,20.0
39565,20.0
39566,20.0
39567,20.0
39568,20.0
39569,20.0
39570,20.0
39571,20.0
39572,20.0
39573,15.0
39574,19.0
39575,19.0
39576,19.0
39577,19.0
39578,19.0
39579,18.0
39580,19.0
39581,18.0
39582,19.0
39583,18.0
39584,19.0
39585,18.0
39586,19.0
39587,18.0
39588,18.0
39589,18.0
39590,19.0
39591,17.0
39592,18.0
39593,18.0
39594,18.0
39595,17.0
39596,18.0
39597,18.0
39598,19.0
39599,18.0
39600,18.0
39601,19.0
39602,19.0
39603,18.0
39604,18.0
39605,18.0
39606,18.0
39607,18.0
39608,18.0
39609,18.0
39610,13.0
39611,18.0
39612,18.0
39613,18.0
39614,19.0
39615,17.0
39616,17.0
39617,18.0
39618,20.0
39619,20.0
39620,18.0
39621,19.0
39622,18.0
39623,19.0
39624,19.0
39625,18.0
39626,19.0
39627,18.0
39628,19.0
39629,19.0
39630,18.0
39631,18.0
39632,18.0
39633,19.0
39634,20.0
39635,17.0
39636,19.0
39637,20.0
39638,19.0
39639,20.0
39640,19.0
39641,20.0
39642,20.0
39643,20.0
39644,20.0
39645,20.0
39646,20.0
39647,20.0
39648,19.0
39649,20.0
39650,19.0
39651,20.0
39652,20.0
39653,20.0
39654,20.0
39655,20.0
39656,18.0
39657,18.0
39658,19.0
39659,18.0
39660,17.0
39661,19.0
39662,18.0
39663,17.0
39664,18.0
39665,20.0
39666,20.0
39667,20.0
39668,20.0
39669,20.0
39670,20.0
39671,18.0
39672,21.0
39673,20.0
39674,21.0
39675,19.0
39676,20.0
39677,21.0
39678,24.0
39679,24.0
39680,24.0
39681,24.0
39682,24.0
39683,24.0
39684,24.0
39685,23.0
39686,24.0
39687,23.0
39688,22.0
39689,22.0
39690,23.0
39691,22.0
39692,25.0
39693,24.0
39694,23.0
39695,24.0
39696,23.0
39697,24.0
39698,24.0
39699,25.0
39700,25.0
39701,21.0
39702,23.0
39703,23.0
39704,23.0
39705,21.0
39706,21.0
39707,21.0
39708,21.0
39709,24.0
39710,24.0
39711,24.0
39712,24.0
39713,21.0
39714,24.0
39715,22.0
39716,24.0
39717,24.0
39718,24.0
39719,24.0
39720,24.0
39721,24.0
39722,22.0
39723,24.0
39724,25.0
39725,25.0
39726,25.0
39727,25.0
39728,25.0
39729,25.0
39730,25.0
39731,24.0
39732,24.0
39733,24.0
39734,24.0
39735,21.0
39736,20.0
39737,20.0
39738,21.0
39739,20.0
39740,21.0
39741,20.0
39742,20.0
39743,21.0
39744,20.0
39745,20.0
39746,20.0
39747,20.0
39748,20.0
39749,20.0
39750,20.0
39751,21.0
39752,20.0
39753,21.0
39754,20.0
39755,21.0
39756,21.0
39757,20.0
39758,20.0
39759,20.0
39760,20.0
39761,20.0
39762,20.0
39763,20.0
39764,21.0
39765,20.0
39766,20.0
39767,21.0
39768,20.0
39769,20.0
39770,20.0
39771,19.0
39772,19.0
39773,20.0
39774,21.0
39775,21.0
39776,20.0
39777,20.0
39778,20.0
39779,20.0
39780,21.0
39781,20.0
39782,21.0
39783,21.0
39784,20.0
39785,21.0
39786,21.0
39787,19.0
39788,21.0
39789,20.0
39790,20.0
39791,20.0
39792,21.0
39793,21.0
39794,20.0
39795,19.0
39796,21.0
39797,20.0
39798,21.0
39799,20.0
39800,22.0
39801,19.0
39802,20.0
39803,20.0
39804,20.0
39805,20.0
39806,20.0
39807,20.0
39808,20.0
39809,20.0
39810,21.0
39811,21.0
39812,20.0
39813,21.0
39814,20.0
39815,21.0
39816,20.0
39817,20.0
39818,20.0
39819,20.0
39820,20.0
39821,20.0
39822,22.0
39823,21.0
39824,22.0
39825,21.0
39826,21.0
