,taxroll_number,landuse_description,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
19740,10010140,0,150.0,0,1,0,445000,518.436,1,0,0,,193.1,-113.4067554,53.61604423
19741,10010129,0,156.1,1,1,1,560000,967.235,1,0,0,,202.9,-113.40566399999999,53.61593997
19742,10010139,0,124.8,1,1,1,433000,468.13,1,0,0,,173.3,-113.4066975,53.61616525
19743,10010138,0,128.3,1,1,0,411500,468.143,1,0,0,,167.3,-113.4066419,53.61627729999999
19744,10010137,0,134.0,0,1,1,427500,498.284,1,0,0,,171.3,-113.4065919,53.61639387
19745,3714649,0,112.37,0,1,1,394500,619.84,1,0,0,,153.24,-113.41111210000001,53.48155146
19746,3714920,0,174.1,1,1,1,491000,667.09,1,0,0,,216.88,-113.41214120000001,53.48129818
19747,3714912,0,275.88,0,1,1,511000,594.4,1,0,0,,320.77,-113.41208689999999,53.48110471
19748,3714904,0,136.81,0,1,1,430000,880.08,1,0,0,,177.68,-113.4121209,53.48092965
19749,3714623,0,134.6,1,1,1,430000,685.87,1,0,0,,170.8,-113.411574,53.48166157
19750,3714615,0,245.72,1,1,1,507000,661.43,1,0,0,,291.71,-113.41189840000001,53.48169237
19751,3714888,0,277.53,0,1,1,601000,940.93,1,0,0,,320.41,-113.412834,53.48076915
19752,3714870,0,219.14,0,1,1,501500,924.99,1,0,0,,260.1,-113.4129611,53.48091579999999
19753,3714599,0,213.31,0,1,1,463500,652.65,1,0,0,,254.79,-113.41214340000002,53.481713799999994
19754,3714862,0,193.38,0,1,1,449500,615.05,1,0,0,,234.25,-113.4130071,53.48110025
19755,3714854,0,206.87,0,1,1,472500,716.53,1,0,0,,251.76,-113.41295600000001,53.48129769
19756,3714581,0,125.48,0,1,1,410500,622.62,1,0,0,,167.64,-113.4123993,53.4817218
19757,3714565,0,185.47,0,1,1,434500,582.55,1,0,0,,226.34,-113.41286709999999,53.48171062
19758,3714557,0,180.81,0,1,1,429000,573.86,1,0,0,,221.68,-113.4130975,53.48170501
19759,3714540,0,119.63,0,1,1,399500,565.06,1,0,0,,162.51,-113.41332779999999,53.4816994
19760,4088969,0,255.81,0,1,1,489500,565.95,1,0,0,,314.05,-113.4135631,53.48169381
19761,4088977,0,212.48,0,1,1,456000,720.74,1,0,0,,249.69,-113.4138875,53.48172236
19762,4088985,0,175.22,1,1,1,487000,860.57,1,0,1,,268.12,-113.4141682,53.48171251
19763,4087748,0,180.31,0,1,1,453500,637.93,1,0,0,,218.66,-113.41588700000001,53.48075266
19764,4087888,0,161.98,0,1,1,456000,610.1,1,0,0,,210.98,-113.4161763,53.48035195
19765,4087870,0,190.08,0,1,1,431500,659.2,1,0,0,,232.96,-113.4165749,53.48025055
19766,4087763,0,195.44,0,1,1,452000,645.37,1,0,0,,234.48,-113.4163988,53.48075516
19767,4087862,0,123.8,0,1,1,413000,605.29,1,0,1,,164.67,-113.4168233,53.48024503
19768,4087771,0,128.25,0,1,1,407500,617.45,1,0,0,,169.12,-113.41664740000002,53.48075638
19769,4087854,0,187.91,0,1,1,445500,555.26,1,0,0,,232.8,-113.4171098,53.48021273
19770,4087789,0,226.84,0,1,1,478500,605.73,1,0,0,,274.42,-113.416878,53.48075975
19771,4087847,0,220.08,0,1,1,500500,901.48,1,0,0,,281.89,-113.4173779,53.48022751
19772,4087839,0,223.72,1,1,1,512500,949.39,1,0,0,,272.72,-113.4175386,53.4803541
19773,9271362,0,112.71,1,1,1,342000,543.964,1,0,0,,161.62,-113.44588999999999,53.48289719
19774,9269267,0,119.24,1,1,1,371000,538.545,1,0,0,,164.13,-113.44588940000001,53.48319823
19775,9271388,0,96.38,1,1,0,326000,532.483,1,0,0,,145.29,-113.44653290000001,53.48289568
19776,9269242,0,92.36,1,1,0,349000,538.609,1,0,0,,141.27,-113.4465322,53.48319671
19777,9256041,0,116.27,1,1,1,362000,637.859,1,0,0,,155.88,-113.4553195,53.48202396
19778,9255829,0,123.07,1,1,1,372000,581.487,1,0,0,,183.26,-113.4557793,53.48242593
19779,9256009,0,112.5,1,1,1,352000,634.029,1,0,0,,157.03,-113.4558165,53.48199701
19780,9255845,0,169.3,1,1,1,390500,655.595,1,0,0,,213.52,-113.45580840000001,53.48257883
19781,9255985,0,126.41,0,1,1,369500,684.459,1,0,0,,170.94,-113.4560923,53.48198928
19782,9255860,0,198.35,1,1,1,453500,741.004,1,0,0,,254.22,-113.4560423,53.48268997
19783,9255969,0,188.58,0,1,1,400000,889.353,1,0,0,,233.11,-113.4563946,53.4819637
19784,9255886,0,188.58,1,1,1,402500,673.357,1,0,0,,231.28,-113.45645719999999,53.48265592
19785,9255944,0,115.57,1,1,0,364500,724.812,1,0,0,,156.44,-113.4566659,53.48213342
19786,9255902,0,176.82,0,1,1,423500,908.398,1,0,0,,225.73,-113.4568129,53.48256992
19787,9255928,0,111.45,0,1,1,362000,892.266,1,0,0,,160.36,-113.45681869999999,53.48241718
19788,7690035,0,191.34,0,1,1,501500,610.123,1,0,0,,234.89,-113.57538629999999,53.48033845
19789,7691082,0,190.52,0,1,1,527500,818.829,1,0,0,,233.4,-113.5759685,53.48074938
19790,7690019,0,208.34400000000002,0,1,1,514000,636.444,1,0,0,,251.814,-113.57565579999999,53.48032143
19791,7689979,0,187.62,0,1,1,497500,646.261,1,0,0,,228.49,-113.576194,53.48024921
19792,7691124,0,165.5,0,1,1,479000,651.849,1,0,0,,206.37,-113.5767413,53.48066226
19793,7691140,0,217.4,0,1,1,537500,684.492,1,0,0,,264.85,-113.57696429999999,53.48063385
19794,7689938,0,128.7,1,1,1,473000,646.29,1,0,0,,168.96,-113.57671,53.48017016
19795,7689912,0,155.01,0,1,1,474000,707.418,1,0,0,,203.85,-113.5769499,53.48013282
19796,3097292,0,209.23,1,1,1,495000,979.32,1,0,0,,252.78,-113.38609840000002,53.48275329999999
19797,3097276,0,172.56,0,1,1,451500,549.68,1,0,0,,216.08,-113.3867328,53.48276779
19798,3097268,0,194.53,0,1,1,445000,551.12,1,0,0,,235.4,-113.38698070000001,53.48276906
19799,3097565,0,138.86,1,1,1,434500,554.18,1,0,0,,181.02,-113.38739070000001,53.48232859
19800,3097250,0,131.66,1,1,1,440500,551.11,1,0,0,,173.82,-113.38722859999999,53.48277033
19801,3097243,0,122.98,0,1,0,405500,551.09,1,0,0,,165.14,-113.3874764,53.4827716
19802,3097557,0,206.43,1,1,1,478500,622.15,1,0,0,,247.39,-113.3878051,53.48240261
19803,3097540,0,188.46,1,1,1,463000,685.66,1,0,0,,231.34,-113.3877743,53.48221374
19804,3097227,0,187.69,0,1,1,443000,532.83,1,0,0,,228.56,-113.38797220000001,53.48277639
19805,3097524,0,170.52,0,1,1,457500,837.83,1,0,1,,268.66,-113.38812240000001,53.48193695
19806,3097201,0,172.97,0,1,1,475500,1008.03,1,0,0,,215.13,-113.38855729999999,53.4827659
19807,3097516,0,124.92,0,1,1,412500,544.68,1,0,0,,167.08,-113.38846170000001,53.48199261
19808,3097193,0,120.92,0,1,1,416500,583.54,1,0,0,,161.79,-113.38861909999999,53.48255055
19809,3097185,0,160.47,1,1,1,423000,540.15,1,0,0,,199.51,-113.3885881,53.48236168
19810,3097482,0,222.46,1,1,1,488000,562.56,1,0,0,,269.36,-113.38896770000001,53.48199744
19811,3097474,0,201.17,1,1,1,464500,521.24,1,0,0,,246.59,-113.3892222,53.48199874
19812,7693427,0,115.24,0,1,1,412000,690.947,1,0,0,,160.78,-113.57476270000001,53.48282538
19813,7693443,0,123.1,0,1,1,461000,624.2,1,0,0,,163.97,-113.575057,53.48282642
19814,7693468,0,148.14,0,1,1,470500,624.208,1,0,0,,192.34,-113.57531409999999,53.48282509
19815,7693484,0,155.13,1,1,1,497000,624.235,1,0,0,,198.65,-113.5755712,53.48282376
19816,7690894,0,118.94,1,1,1,521000,813.074,1,0,0,,163.83,-113.57618400000001,53.482360899999996
19817,7693526,0,222.14,0,1,1,541500,624.27,1,0,0,,266.94,-113.57608540000001,53.48282558
19818,7693542,0,216.43,0,1,1,541000,687.38,1,0,0,,265.34,-113.57636509999999,53.48282657
19819,7693567,0,246.36,0,1,1,577500,785.178,1,0,0,,289.91,-113.5767338,53.48285259
19820,7930969,0,357.6,1,1,0,932000,942.447,1,0,0,,422.59,-113.58517749999999,53.48371341
19821,7930944,0,320.1,0,1,1,536000,3143.363,1,0,0,,390.4,-113.5861011,53.48381096
19822,7930928,0,261.0,1,1,1,65000,2678.5,1,0,0,,328.0,-113.5860761,53.48396813
19823,9953955,0,220.3,0,1,1,491500,450.0,1,0,0,,264.5,-113.40115759999999,53.46895059
19824,9953952,0,181.4,0,1,1,457500,474.203,1,0,0,,220.6,-113.40159550000001,53.46921338
19825,9953951,0,115.3,0,1,0,406500,483.0,1,0,0,,154.9,-113.4017175,53.46931733
19826,9953932,0,145.72,1,1,1,467500,464.0,1,0,0,,189.02,-113.40269840000002,53.47040956
19827,9953931,0,223.6,1,1,1,520500,463.0,1,0,0,,267.1,-113.4028503,53.47049569
19828,9953930,0,137.0,0,1,0,429000,466.418,1,0,0,,177.3,-113.40300090000001,53.47058181
19829,9953929,0,180.7,0,1,1,463000,451.0,1,0,0,,216.6,-113.4031523,53.47066794
19830,4227492,0,182.6,1,1,1,502500,559.206,1,0,0,,226.82,-113.40369009999998,53.47153554
19831,9945398,0,160.9,0,1,1,448000,482.935,1,0,0,,223.1,-113.4041591,53.47135142
19832,4227518,0,182.84,0,1,1,446000,575.275,1,0,0,,227.73,-113.40352479999999,53.47163132
19833,9945399,0,213.4,0,1,1,491500,522.6,1,0,0,,260.2,-113.4042494,53.47122157
19834,4227526,0,141.9,1,1,1,479500,793.059,1,0,0,,202.09,-113.4032498,53.47172879
19835,9945400,0,208.15,1,1,1,505000,557.003,1,0,0,,255.15,-113.4043797,53.47112337
19836,4227534,0,172.51,0,1,1,459000,989.138,1,0,0,,213.38,-113.4032384,53.47193092
19837,9945401,0,228.84,0,1,1,567000,622.341,1,0,0,,272.64,-113.4045128,53.47102069
19838,4227542,0,165.45,0,1,1,437000,635.936,1,0,1,,206.32,-113.40339170000001,53.47214286
19839,9945402,0,219.34,1,1,1,537000,754.37,1,0,0,,263.24,-113.4046648,53.47091137
19840,9945403,0,233.9,1,1,1,604500,948.414,1,0,0,,304.7,-113.4048821,53.47070128
19841,4227567,0,134.27,1,1,1,456000,710.714,1,0,0,,174.69,-113.4040122,53.4722201
19842,9945404,0,211.37,0,1,1,569000,972.151,1,0,0,,281.47,-113.4051345,53.47061717
19843,4227575,0,143.12,1,1,1,422500,541.115,1,0,0,,181.98,-113.4041835,53.4721221
19844,9945405,0,211.62,0,1,1,562500,1083.823,1,0,0,,256.51,-113.4055604,53.47059907
19845,4227583,0,154.7,1,1,1,450500,534.683,1,0,0,,200.1,-113.4043528,53.47200837
19846,9946918,0,122.7,1,1,1,520000,1063.063,1,0,0,,171.8,-113.40582590000001,53.47067677
19847,9945406,0,202.1,1,1,1,500000,627.75,1,0,0,,246.7,-113.4054142,53.47128129
19848,9945407,0,200.7,0,1,1,478000,606.267,1,0,0,,243.4,-113.4052415,53.4713613
19849,9945409,0,192.84,0,1,1,469500,555.744,1,0,0,,233.71,-113.40495179999999,53.47153509
19850,9945410,0,164.18,0,1,1,467500,548.368,1,0,0,,205.05,-113.40481340000001,53.47161528
19851,9945411,0,187.02,0,1,1,470000,609.315,1,0,0,,230.62,-113.4047077,53.47173831
19852,3832557,0,178.68,0,1,1,499500,600.422,1,0,0,,214.06,-113.4063658,53.47587345
19853,3832540,0,101.14,0,1,1,368500,478.543,1,0,0,,148.71,-113.4064152,53.47599501
19854,3832524,0,106.06,0,0,0,339000,470.677,1,0,0,,106.06,-113.4065142,53.47622914
19855,3832516,0,157.94,0,1,1,395500,490.882,1,0,0,,206.85,-113.4065587,53.47634169
19856,3832490,0,147.62,0,1,1,390500,562.399,1,0,0,,200.55,-113.4066367,53.47646339
19857,9998472,0,184.0,0,1,1,457000,483.152,1,0,0,,230.5,-113.40823459999999,53.61480699999999
19858,9998462,0,103.6,0,1,0,387000,482.341,1,0,0,,146.5,-113.4090433,53.61480649999999
19859,9998471,0,128.3,1,1,1,411000,430.793,1,0,0,,167.3,-113.4082267,53.61492378
19860,9998463,0,181.8,0,1,1,442000,430.114,1,0,0,,219.8,-113.40904950000001,53.61492335
19861,9998464,0,131.9,0,1,0,373000,390.173,1,0,0,,170.9,-113.40908999999999,53.61504037
19862,9998469,0,129.3,0,1,0,493000,874.274,1,0,0,,263.11,-113.4080725,53.61523303
19863,9998465,0,128.3,0,1,1,434000,671.054,1,0,0,,186.2,-113.40915919999999,53.61524289
19864,9998468,0,213.2,1,1,1,492500,560.481,1,0,0,,260.2,-113.40832340000001,53.61533087
19865,9998466,0,273.0,0,1,1,607500,1009.858,1,0,0,,358.11,-113.4090101,53.61538818
19866,9998467,0,128.6,1,1,1,423500,562.923,1,0,0,,167.6,-113.40867340000001,53.61533485
19867,10010114,0,118.4,0,1,0,387500,433.28,1,0,0,,159.4,-113.40810640000001,53.61611382
19868,10010113,0,127.9,0,1,0,395000,409.554,1,0,0,,166.9,-113.4080443,53.6162483
19869,10010112,0,137.9,1,1,1,428500,382.355,1,0,0,,177.1,-113.40798319999999,53.61633337
19870,10010134,0,138.7,0,1,1,431500,446.799,1,0,0,,181.6,-113.4072019,53.61625761
19871,10010135,0,169.9,0,1,1,418000,446.806,1,0,0,,210.8,-113.4071487,53.61636967
19872,10010110,0,138.0,0,1,1,418000,382.799,1,0,0,,177.0,-113.40789240000001,53.61652162
19873,10010136,0,128.2,1,1,1,425000,468.508,1,0,1,,167.2,-113.40709640000001,53.61647725
19874,10010109,0,129.2,0,1,1,400500,435.316,1,0,0,,168.2,-113.40787069999999,53.61662485
19875,10010047,0,197.2,0,1,1,456500,408.309,1,0,0,,242.3,-113.4061784,53.61744318
19876,10010082,0,92.4,0,1,0,346500,335.529,1,0,0,,129.61,-113.4069867,53.61736182
19877,10010046,0,158.6,1,1,1,412000,382.825,1,0,0,,203.1,-113.40617820000001,53.61754651
19878,10010081,0,135.0,0,1,0,359500,315.5,1,0,0,,172.2,-113.40696609999999,53.61745607
19879,10010045,0,140.9,1,1,1,396000,382.823,1,0,0,,178.3,-113.406178,53.61764536
19880,10010080,0,106.0,0,1,1,369500,319.098,1,0,0,,143.21,-113.4069639,53.61753693
19881,10010043,0,109.0,0,1,0,380500,382.815,1,0,0,,144.8,-113.4061777,53.61784305
19882,10010078,0,99.7,0,1,0,359500,319.086,1,0,1,,144.59,-113.4069636,53.61770317
19883,10010042,0,181.3,1,1,1,442000,364.114,1,0,0,,225.0,-113.40617759999998,53.617937399999995
19884,10010077,0,91.5,1,1,1,354500,319.078,1,0,0,,128.71,-113.4069635,53.61778404
19885,10010041,0,119.2,0,1,1,388500,385.011,1,0,0,,160.1,-113.40617890000001,53.61803625
19886,10010040,0,129.6,0,1,1,403500,389.472,1,0,0,,170.5,-113.4061819,53.61813062
19887,10010075,0,99.6,0,0,0,324500,320.0,1,0,0,,99.6,-113.4069644,53.61794579
19888,10010038,0,140.5,1,1,1,441500,397.709,1,0,0,,183.2,-113.4061885,53.61832385
19889,10010037,0,143.8,0,1,1,390500,368.454,1,0,0,,183.7,-113.40616670000001,53.61842259
19890,10010072,0,105.4,0,1,0,364500,333.788,1,0,0,,146.27,-113.40697859999999,53.61820196
19891,10010035,0,154.1,0,1,1,396500,395.974,1,0,0,,189.4,-113.4061159,53.61855263
19892,10010071,0,94.8,1,1,0,374500,422.845,1,0,0,,135.0,-113.40698540000001,53.61830533
19893,10010034,0,144.8,1,1,1,473500,586.12,1,0,0,,197.9,-113.40606770000001,53.61870515
19894,9727512,0,103.7,0,0,0,309500,524.075,1,0,0,,103.7,-113.40713079999999,53.46017393
19895,9727496,0,90.0,0,0,1,311000,488.816,1,0,0,,90.0,-113.407072,53.46030393
19896,9726886,0,152.46,1,1,1,462500,718.86,1,0,0,,226.42,-113.40771550000001,53.46032959
19897,9727470,0,102.98,0,0,0,310500,523.77,1,0,0,,102.98,-113.40701829999999,53.46043397
19898,9726860,0,95.36,0,1,1,356500,622.252,1,0,0,,136.23,-113.40777560000001,53.46057701
19899,9726845,0,112.69,0,1,1,373000,579.786,1,0,0,,151.73,-113.4077288,53.46071157
19900,9727439,0,116.38,0,1,1,375500,523.752,1,0,0,,157.25,-113.40692609999999,53.46069411
19901,9727413,0,180.69,0,1,1,421000,523.748,1,0,0,,222.93,-113.4068865,53.46082871
19902,9727397,0,125.8,1,1,1,384000,523.756,1,0,0,,166.67,-113.40685239999999,53.46096782
19903,9726803,0,110.54,0,1,0,355000,576.685,1,0,0,,153.24,-113.4076473,53.46098524
19904,9726761,0,110.5,0,1,0,358000,585.567,1,0,0,,157.4,-113.4076215,53.461124399999996
19905,9727330,0,155.25,1,1,1,451000,523.766,1,0,1,,196.12,-113.40678270000001,53.46138983
19906,9726720,0,112.19,1,1,0,368000,583.383,1,0,0,,153.06,-113.40757859999998,53.46140276
19907,9757386,0,86.12,1,0,0,294000,543.341,1,0,0,,86.12,-113.40674709999999,53.46236465
19908,9757428,0,89.13,0,1,0,320000,383.011,1,0,0,,119.49,-113.40683440000001,53.46256727
19909,9757444,0,80.24,0,0,0,281500,359.822,1,0,0,,80.24,-113.4068584,53.46267073
19910,9757469,0,86.12,0,0,1,276500,359.844,1,0,0,,86.12,-113.40688349999999,53.462774200000005
19911,9757485,0,80.66,1,0,0,275500,359.828,1,0,0,,80.66,-113.4069084,53.46288215
19912,9757501,0,86.12,0,0,0,272000,359.84,1,0,0,,86.12,-113.4069334,53.46299011
19913,9757527,0,81.86,1,0,0,276500,359.848,1,0,0,,81.86,-113.40695840000001,53.46309807
19914,9755935,0,86.12,1,0,0,282500,379.568,1,0,0,,86.12,-113.407669,53.46304768
19915,9755919,0,86.12,1,0,1,290500,379.729,1,0,0,,86.12,-113.4076945,53.46315564
19916,9757543,0,86.12,1,0,0,299500,359.836,1,0,0,,86.12,-113.4069834,53.46320154
19917,9757568,0,83.12,0,1,0,294500,359.82,1,0,0,,119.97,-113.40700829999999,53.46330949
19918,9757584,0,93.27,1,1,0,333000,365.834,1,0,0,,120.99,-113.4070351,53.46342195
19919,9755877,0,86.12,1,1,0,302000,408.62,1,0,0,,113.13,-113.40774990000001,53.46339405
19920,9757600,0,105.7,1,1,0,341000,426.337,1,0,0,,133.42,-113.4070252,53.46354322
19921,3190899,0,117.32,0,1,1,403500,720.76,1,0,0,,156.85,-113.3906199,53.48602268
19922,3190881,0,192.97,0,1,1,434500,582.37,1,0,0,,233.84,-113.3909568,53.48599969
19923,3190873,0,178.72,0,1,0,422500,602.42,1,0,0,,223.25,-113.3911842,53.48601433
19924,3190717,0,142.14,1,1,1,443000,604.11,1,0,0,,183.01,-113.3915121,53.48554422
19925,3190725,0,135.65,0,1,1,423000,594.76,1,0,0,,176.52,-113.3917387,53.48557009
19926,3190857,0,210.59,0,1,1,453000,602.41,1,0,0,,251.49,-113.39163889999999,53.48605259
19927,3190733,0,135.65,1,1,1,425500,585.32,1,0,0,,176.52,-113.3919654,53.48559146
19928,3190741,0,120.74,0,1,1,411000,575.22,1,0,0,,161.61,-113.39219240000001,53.48561283
19929,3190832,0,161.07,0,1,1,411500,600.27,1,0,0,,201.94,-113.39209270000002,53.48609084
19930,3190766,0,127.44,0,1,1,416000,525.68,1,0,0,,168.31,-113.3924263,53.48560728
19931,3190824,0,191.47,1,1,1,444000,571.3,1,0,0,,232.34,-113.3923095,53.48612339
19932,3190816,0,120.64,1,1,1,410500,650.86,1,0,0,,158.46,-113.39264409999998,53.48618575
19933,3190774,0,127.89,0,1,1,430000,748.38,1,0,0,,166.93,-113.39276459999999,53.48563147
19934,3190782,0,123.65,0,1,0,420000,947.69,1,0,0,,169.53,-113.39305949999999,53.48568688
19935,3190790,0,198.79,0,1,0,450000,707.43,1,0,0,,243.68,-113.39299809999999,53.48596514
19936,7693369,0,207.56,1,1,1,610000,628.292,1,0,1,,254.46,-113.5744893,53.48310072
19937,7693344,0,144.74,1,1,1,533500,642.28,1,0,1,,189.63,-113.57472549999999,53.48315548
19938,7685274,0,211.68,0,1,1,531500,725.59,1,0,0,,256.57,-113.57438970000001,53.48361033
19939,7693328,0,176.68,0,1,1,494500,701.728,1,0,0,,223.4,-113.5750131,53.48315426
19940,7685290,0,137.96,0,1,1,458500,707.791,1,0,0,,178.83,-113.57465359999999,53.48365171
19941,7693302,0,170.13,0,1,1,475500,624.067,1,0,0,,211.0,-113.57531409999999,53.48315533
19942,7693286,0,217.12,0,1,1,494500,624.076,1,0,0,,257.32,-113.5755712,53.48315399
19943,7685332,0,185.18,1,1,1,533000,646.421,1,0,0,,226.05,-113.5752178,53.4836627
19944,7693260,0,218.56,0,1,1,497500,624.05,1,0,0,,264.12,-113.57582830000001,53.48315266
19945,7685357,0,191.28,0,1,1,479000,646.423,1,0,0,,236.17,-113.5754841,53.48366364
19946,7693229,0,286.5,1,1,1,584500,624.145,1,0,0,,331.3,-113.57634250000001,53.48315448
19947,7693203,0,112.52,0,1,1,433500,624.144,1,0,0,,155.22,-113.5765997,53.4831554
19948,7693187,0,165.83,0,1,1,474000,623.722,1,0,0,,212.19,-113.5768568,53.48315406
19949,7693161,0,199.5,1,1,1,503000,686.476,1,0,0,,240.38,-113.57713570000001,53.48315505
19950,7693146,0,144.16,1,1,1,468000,712.312,1,0,0,,185.03,-113.5774203,53.48316279
19951,7693120,0,182.71,0,1,1,476500,843.905,1,0,0,,230.16,-113.5777192,53.48317059
19952,7691728,0,166.98,0,1,1,503000,855.547,1,0,0,,213.21,-113.57763870000001,53.48287376
19953,7691686,0,177.22,0,1,1,517500,773.326,1,0,0,,219.71,-113.5775966,53.4826894
19954,7691660,0,198.84,0,1,0,512500,783.963,1,0,0,,253.59,-113.57776979999998,53.48251029
19955,7691629,0,189.25,0,1,1,509000,825.907,1,0,0,,232.13,-113.57826670000001,53.48247835
19956,7691603,0,239.41,1,1,1,586500,1213.216,1,0,0,,295.03,-113.57867820000001,53.48254495
19957,7691587,0,192.93,0,1,1,501000,778.194,1,0,0,,244.03,-113.578698,53.48270227
19958,7691546,0,198.15,0,1,1,488500,668.925,1,0,0,,259.0,-113.57847849999999,53.48307442
19959,7691520,0,232.67,0,1,1,512000,668.92,1,0,0,,273.54,-113.578404,53.48323142
19960,7691504,0,126.49,0,1,1,432500,630.876,1,0,0,,169.19,-113.57834,53.48338395
19961,7694508,1,112.94,1,1,0,339500,472.938,1,0,0,,167.14,-113.58305559999998,53.48451926
19962,10226294,6,0.0,0,0,0,762500,4050.893,0,0,0,,0.0,-113.6330963,53.48270417
19963,9990134,0,112.9,0,1,0,374000,397.173,1,0,0,,150.7,-113.41010490000001,53.61305948
19964,9990135,0,99.0,1,1,1,385000,374.277,1,0,0,,143.8,-113.41009720000001,53.61316278
19965,9990136,0,140.2,1,1,1,383500,374.218,1,0,0,,177.2,-113.41008970000001,53.61326159
19966,9996384,0,99.0,1,1,1,380500,374.212,1,0,0,,135.1,-113.41008229999998,53.61336039999999
19967,9996385,0,127.7,0,1,1,370500,374.229,1,0,0,,165.1,-113.41007490000001,53.61345921
19968,9996363,0,127.5,0,1,0,378500,432.952,1,0,1,,166.5,-113.41006750000001,53.61368382
19969,9996364,0,127.6,1,1,1,425000,568.885,1,0,0,,170.5,-113.41013059999999,53.61383689
19970,9998461,0,103.6,1,1,1,387500,481.209,1,0,0,,146.5,-113.40959409999999,53.61480922
19971,9998460,0,128.9,1,1,1,415500,471.694,1,0,0,,167.9,-113.4095934,53.61493053
19972,9998450,0,155.1,0,1,1,398500,506.469,1,0,0,,190.4,-113.41042069999999,53.61493011
19973,9998451,0,137.0,0,1,1,426500,483.277,1,0,0,,176.0,-113.41041509999998,53.6150469
19974,9998458,0,129.0,1,1,1,415500,451.577,1,0,0,,172.9,-113.4095443,53.6151774
19975,9998452,0,165.5,1,1,1,420500,442.288,1,0,0,,214.0,-113.4104496,53.61517737
19976,9998457,0,190.8,1,1,1,485000,695.503,1,0,0,,236.5,-113.40956979999999,53.61532804
19977,9998453,0,142.9,0,1,0,440500,630.476,1,0,0,,187.8,-113.41049070000001,53.61537077
19978,9998456,0,138.9,1,1,1,452500,686.751,1,0,0,,198.9,-113.4097025,53.61544327
19979,9998454,0,174.6,0,1,1,445000,849.666,1,0,0,,214.5,-113.410344,53.61550708
19980,9998455,0,201.0,1,1,0,479500,565.465,1,0,0,,243.9,-113.4100014,53.61547394
19981,10010054,0,91.5,1,1,0,347500,394.967,1,0,0,,128.71,-113.4076693,53.61687546
19982,10010055,0,113.4,0,1,0,325500,322.905,1,0,0,,150.6,-113.40766670000001,53.6169698
19983,10010057,0,110.8,0,1,0,333500,331.875,1,0,0,,164.09,-113.4076123,53.61712679
19984,10010060,0,129.7,0,1,0,347500,342.868,1,0,0,,166.91,-113.40758429999998,53.61737826
19985,10010062,0,91.5,1,1,0,341500,319.108,1,0,0,,128.71,-113.40758340000001,53.61754449
19986,10010064,0,131.7,0,1,0,348000,319.097,1,0,0,,168.91,-113.4075831,53.61771073
19987,10010065,0,151.1,0,1,0,364500,319.09,1,0,0,,188.31,-113.40758290000001,53.6177916
19988,10010066,0,133.4,0,0,0,328500,319.083,1,0,0,,133.4,-113.4075828,53.61787248
19989,10010067,0,94.8,0,1,0,340000,326.949,1,0,0,,139.3,-113.40758390000002,53.61795785
