,True Assessed Value,multi-linear,lasso,ridge,RFR,XGBoost
10031,2281500,1008177.626005888,1008177.2798342109,1008197.1307179295,1609678.0,1720159.5
10032,1718000,988858.8664880767,988856.9525161013,988850.4759120382,1355625.0,1379106.75
10033,4582500,1381493.9077667035,1381491.0079045743,1381450.751894705,2143849.0,2549983.25
10034,774500,595292.9907391071,595293.6601388678,595278.2025873587,767626.0,766230.25
10035,761500,791303.1715240255,791302.9247922562,791311.6525195688,928389.0,911212.375
10036,2063500,1144715.684985537,1144713.628413204,1144668.6863999404,1789800.0,2062934.125
10037,718500,544976.3040858433,544975.8531609252,544961.146245718,723315.0,703856.0625
10038,1002500,621592.1977478676,621591.8893347606,621586.7238440178,764384.0,762908.0625
10039,745000,671159.7173759155,671159.2489249296,671153.3533697538,811478.0,839273.625
10040,1281500,941572.2135114633,941572.1127544381,941595.3299088553,1728191.0,1723515.75
10041,1155500,814119.0328959264,814119.1198837049,814134.1493532099,1403236.0,1101438.125
10042,1287000,1035918.2870262116,1035915.750553675,1035844.8184720911,1406347.0,1665717.5
10043,13050000,5419643.5015113205,5419642.487825047,5419943.803449184,6009925.0,3627459.75
10044,375500,376155.66833318025,376158.92182384804,376302.98438899964,316346.0,369396.8125
10045,386500,326516.6176185757,326520.0433659442,326661.05239585415,363542.0,388974.625
10046,1581500,1430230.2500551865,1430226.6768082567,1430194.697034508,1930605.0,2101107.0
10047,1131500,1175088.7180362158,1175085.1078617275,1175033.4742293581,1785886.0,1922792.625
10048,1460500,1187667.6389359832,1187665.628947392,1187642.1206957959,1690884.0,1548769.75
10049,668500,711914.8280867375,711914.7171132863,711938.1483048014,1067865.0,1065443.125
10050,62000,72696.0167121999,72696.30124920979,72645.56631769612,75855.0,63765.28515625
10051,911000,682183.6723392531,682183.3836861998,682200.134142451,908461.0,844718.25
10052,582500,191214.45518065244,191213.62340970337,191226.4868428409,373685.0,397294.59375
10053,1091000,801446.9015634544,801444.4729404002,801382.6114677638,1034779.0,1006719.375
10054,1150000,900038.45434146,900036.0553341806,899982.5125669651,1099496.0,1080311.625
10055,1562500,1062560.1140828133,1062557.8978509046,1062521.2910657898,1647013.0,1644799.0
10056,606000,720056.1555727832,720056.211738959,720040.4372654222,629592.0,655519.75
10057,560000,645808.8963037468,645809.2683860101,645792.3853979073,591573.0,607636.5625
10058,542000,448419.4065107927,448419.7003769912,448385.14520455524,527283.0,442356.625
10059,511000,458150.1553163864,458150.36816350743,458115.10849418864,501133.0,517090.90625
10060,504000,422013.646201849,422013.7137765065,421972.69699714705,494221.0,473614.5625
10061,619000,723148.1745466888,723148.5310687609,723134.9335755594,676728.0,539180.75
10062,430500,441047.7346769497,441048.71938381717,441003.0725095086,449702.0,440671.9375
10063,516500,519724.54908481985,519724.6252752468,519695.74154440686,506154.0,509615.65625
10064,596500,661270.0223218687,661270.2179928012,661253.7629454583,580181.0,616509.875
10065,732000,776044.7682833895,776044.836386282,776026.7800687291,746965.0,736962.4375
10066,620000,791261.4856525064,791260.2547893487,791224.6126467548,704379.0,771824.3125
10067,790500,825040.7512742914,825041.8078423403,825019.684300974,853345.0,701116.8125
10068,815000,857107.9273417816,857109.1820660532,857094.8612058796,868105.0,697120.25
10069,793000,780516.1569439843,780516.2046842799,780498.4323957115,781210.0,776963.0625
10070,824000,889350.9031657875,889350.9863458611,889346.7422501817,832841.0,802803.875
10071,626000,712763.9603194781,712764.0084535219,712746.285379678,640941.0,676319.75
10072,751500,911160.5168470256,911160.9340916276,911174.671642486,821311.0,705999.6875
10073,654500,643879.586187698,643878.6852261797,643849.59952759,535079.0,545382.625
10074,778000,700829.5157410279,700829.8964077011,700827.8195701316,564397.0,638863.875
10075,691500,786430.2166339941,786430.6099640504,786434.6580645889,696829.0,586561.75
10076,510000,649203.0397836864,649203.3331623152,649190.1077400409,650960.0,510623.09375
10077,604500,592278.0822433382,592277.8989810012,592240.9522925764,630669.0,647103.375
10078,1984500,1186991.218115531,1186989.749529492,1186981.8450418934,1628964.0,1678249.375
10079,177000,212423.30750552565,212421.413549833,212311.2258153744,192505.0,190357.5
10080,778000,819835.4825395085,819834.0298054256,819726.0505194739,698861.0,721556.375
10081,726500,818339.4737206846,818337.97020882,818228.9670966268,704314.0,700513.9375
10082,690500,899929.1833779737,899925.8540665619,899738.971953813,885422.0,759051.8125
10083,670000,876632.1187412888,876629.3792973049,876508.316153571,700968.0,751844.125
10084,627000,717193.7998244762,717192.4875552058,717077.5719053708,650224.0,629860.0625
10085,214000,214175.0457410887,214173.04846160114,214054.2395733148,207541.0,237271.484375
10086,648000,737136.7238476351,737135.3541174494,737020.4605201632,698055.0,675494.75
10087,1089500,1046051.64996944,1046050.3294422254,1045963.2549247257,1080223.0,1103032.875
10088,842000,984726.7292788178,984723.9203992449,984607.5578423627,819683.0,876312.8125
10089,615500,744352.7142105959,744349.8364885263,744214.1920432635,622039.0,712506.875
10090,756000,793289.392622456,793287.8277954906,793174.994639393,665775.0,713302.8125
10091,669500,858390.644533664,858389.1323920712,858283.0763282105,765424.0,703085.25
10092,591000,538562.1008971967,538560.6029816084,538426.9098278917,568196.0,577346.375
10093,693000,828993.2364472672,828990.295225665,828858.4387294017,767846.0,826943.375
10094,696500,759283.5095957741,759282.1090253145,759163.590012826,659228.0,671634.25
10095,538500,581954.3304417357,581952.742051281,581815.934164349,537853.0,558204.5
10096,460500,527546.6546433419,527545.1031766273,527405.2024880648,465289.0,465760.46875
10097,620500,647575.8948162422,647574.4358743802,647448.1925131343,611230.0,609582.0625
10098,664500,800138.8142492436,800137.2512791529,800023.188032385,688095.0,676770.4375
10099,679500,746741.5685110353,746740.2112414315,746623.1565716267,688734.0,684471.875
10100,862500,1046008.0988415331,1046004.5342396088,1045824.2031630799,980181.0,979674.875
10101,558000,597214.1957404166,597212.6709411778,597079.5813205913,548158.0,542930.125
10102,604000,730286.4315325618,730284.7826773338,730161.9543915503,594418.0,598353.3125
10103,578000,668726.1745415851,668725.7581392601,668592.8576595932,556594.0,540866.75
10104,658000,762143.698887106,762142.3823122084,762026.2863006368,700448.0,685242.9375
10105,671500,784651.9708600603,784650.2783970945,784529.8464015499,691934.0,711584.75
10106,597000,657642.0946743153,657640.3012948707,657508.0917417593,591966.0,641907.3125
10107,647500,873050.1719903611,873047.1858413815,872915.0882920362,657272.0,704397.6875
10108,708000,838978.8030307405,838977.2446693145,838864.0051941462,761843.0,700298.0625
10109,593500,587635.9020194225,587634.3276255429,587498.4343064614,576087.0,583674.4375
10110,597500,678757.8174074516,678756.2865004763,678628.8713193499,612316.0,586601.1875
10111,636500,651398.9203153253,651397.3411270976,651265.7164614573,609412.0,650281.125
10112,443500,451522.4048583321,451520.6488798,451370.47715450823,427891.0,430964.5625
10113,527500,590263.1888663545,590261.4570046812,590122.4276011661,559079.0,552996.875
10114,586000,731162.5915609524,731159.6272492744,731013.4843714722,574243.0,564533.625
10115,460500,537880.3887733929,537878.6966409683,537736.9140068367,503771.0,495443.78125
10116,556000,579140.1644316241,579138.5225122795,579000.8171726651,577153.0,515240.46875
10117,380000,684672.0654990338,684670.4744644016,684541.4249809943,632989.0,566124.4375
10118,1282500,1196888.811871536,1196885.3678548,1196720.9580643661,1171319.0,1274038.375
10119,1840000,1448504.5404096395,1448499.782571666,1448333.4937415943,1662490.0,1667545.375
10120,1176000,1035018.8037353717,1035017.460215833,1034928.5762623549,1031050.0,1107084.25
10121,336000,217716.18535418063,217714.2915031314,217597.61081235483,318425.0,334189.90625
10122,1596000,1252191.789586965,1252189.3804809563,1252099.0609273016,1101414.0,1031750.375
10123,2006500,1817251.9259575196,1817247.4788685031,1817117.9940260388,2119827.0,2203858.25
10124,1874500,1113859.4273532368,1113854.416142866,1113658.392152518,1472894.0,1413169.375
10125,524000,221045.15192359686,221043.40059315413,220931.06446682662,415640.0,413425.84375
10126,2060500,1387528.2707659341,1387523.5405366458,1387355.101521276,1583562.0,1765746.5
10127,923500,815974.6881608143,815973.1437386982,815864.4509146214,951874.0,847057.0
10128,393500,219145.60583366826,219143.91208806634,219034.8304825537,383381.0,350084.125
10129,1344000,1424701.9178680219,1424699.4950880073,1424627.783603415,1754491.0,2100517.25
10130,776500,805870.4906221926,805866.9840965495,805674.3159153797,881512.0,826150.4375
10131,1144000,896582.5616708882,896581.320869647,896480.437375553,1030016.0,1032595.625
10132,995000,733292.9541917741,733289.9408146404,733150.0240686424,927928.0,896311.9375
10133,318500,216616.6556756124,216614.84493918717,216500.0943897143,312482.0,287576.90625
10134,1189000,866993.3409882635,866990.509583421,866863.8202278614,914080.0,1139169.25
10135,1019000,1341181.8336327933,1341181.9830178432,1341116.252968397,1201577.0,1556061.125
10136,585000,881783.71656923,881783.5246615373,881674.6974325925,1042077.0,735537.125
10137,360500,219111.6388382241,219109.87714512646,218995.88194215298,355930.0,407442.78125
10138,353500,218944.6927331537,218942.9131463468,218828.0014046952,362729.0,396626.46875
10139,519500,537394.5778815672,537394.8780251518,537372.0123544149,528103.0,511956.6875
10140,763000,881067.9396726042,881068.5028381757,881077.549245093,814184.0,860924.4375
10141,606500,607616.2574671842,607616.5898900516,607599.2616166137,571896.0,602007.5625
10142,575000,710135.1998860203,710135.5092650503,710129.3571926691,591990.0,630269.125
10143,537000,615244.4324127957,615244.8327944912,615230.12911807,548064.0,548872.375
10144,538000,616603.9159152173,616604.2760404982,616588.4582602605,551856.0,551459.375
10145,547500,667387.7393886633,667388.0300048739,667378.0233708359,556929.0,546170.125
10146,618500,663295.0942908637,663295.5446465723,663284.2227897346,612509.0,624107.125
10147,628000,716350.4948099256,716350.7945626564,716343.6980971806,603323.0,617628.25
10148,1203000,1117458.5444902554,1117458.9958321676,1117461.852760572,1293494.0,1222350.125
10149,536500,638078.3951162361,638078.8327948228,638050.0614503324,569156.0,595390.0
10150,570500,658846.2082162425,658846.6878178827,658820.9465464912,579191.0,578629.3125
10151,549000,584423.700222861,584424.3695707507,584394.5253478363,559972.0,562694.375
10152,536500,493950.47685071453,493951.0328337848,493912.6512631662,562956.0,500177.96875
10153,800500,789561.4322096668,789562.2409435473,789552.2251422592,718314.0,686638.5625
10154,634500,689844.3073877767,689844.9074165896,689822.184398707,647022.0,605291.0625
10155,711500,658073.4169825129,658073.8780389912,658049.2445485108,646628.0,598780.125
10156,679500,785184.1143417172,785183.3911428712,785152.2945405431,610908.0,623537.3125
10157,653500,579628.9631699398,579629.4348205589,579599.2493879497,595662.0,565978.0625
10158,881000,1183700.642418906,1183699.6921788938,1183690.502699837,1198018.0,1263364.875
10159,569000,646440.3361117803,646440.8816888221,646412.006928552,590334.0,565781.5625
10160,597000,689218.0222234726,689218.6068516113,689198.3031414524,613690.0,607968.5
10161,571000,668474.3311291859,668474.7879908606,668448.6250208691,639668.0,610523.0625
10162,545500,575682.3053054772,575682.9295721203,575650.0587719567,539256.0,525481.4375
10163,554500,694524.2857476994,694523.4824290797,694481.0072183348,578801.0,582458.1875
10164,604000,737693.5717995763,737694.1086049452,737675.0840080902,607643.0,606934.875
10165,739500,803277.272777304,803277.7131734416,803258.5683901571,831491.0,920633.3125
10166,555500,596648.1241549663,596648.8150550053,596619.3236462548,543296.0,530654.5
10167,518500,518496.5996013768,518498.32802132145,518456.9203787856,541193.0,490343.0625
10168,1106000,745104.8347574472,745105.7055039406,745084.1845739745,761608.0,1032145.1875
10169,1147500,738305.3816706128,738306.1202985793,738284.6607135795,765842.0,1003801.5
10170,3676500,1976709.4841614477,1976707.1655157842,1976662.2860417292,2712657.0,2669688.5
10171,1983500,1801766.3448001333,1801765.0892976895,1801762.5927230008,1888794.0,2392328.25
10172,1906500,1308330.3481326923,1308329.1056360193,1308261.2409773543,1671651.0,1642923.625
10173,1573500,903060.2211357206,903060.7198065706,903041.441305738,1164755.0,1123884.5
10174,1240500,1005490.3246599287,1005490.2355249971,1005477.6251834594,1005379.0,1251926.625
10175,101000,227287.81286947057,227280.28691715375,226997.02719496563,101757.0,110960.2578125
10176,388500,377041.2386317812,377038.56567661837,376857.2826558128,372362.0,343751.34375
10177,343000,369915.51959518716,369912.8353436403,369731.30293558165,328131.0,269614.90625
10178,328000,340217.8293786347,340215.0082946308,340080.303519316,215216.0,243108.34375
10179,108500,227723.15856014937,227715.6986263655,227433.96799726784,116936.0,72297.1640625
10180,1038500,883693.1952916905,883693.65475839,883672.0558986329,822760.0,755167.875
10181,659000,585415.3091329224,585415.6761524193,585370.3608530574,541793.0,562466.1875
10182,1352500,1341778.3809360787,1341779.1416615024,1341798.1541494317,1724754.0,1736782.125
10183,661000,680690.9026059546,680691.2515898272,680652.7668163441,613718.0,610337.1875
10184,749500,669697.5107707158,669697.6097402349,669656.7007462569,677603.0,661466.6875
10185,601000,655112.7539229617,655113.2606294155,655076.9969601706,626823.0,613743.6875
10186,735500,819525.6293325908,819526.0636623986,819499.3393241875,752756.0,810551.1875
10187,2784000,1427798.4136630073,1427798.8286236264,1427880.2753716111,1925631.0,1526307.125
10188,1454000,1023135.2610853687,1023135.3207576871,1023182.0922148675,1307196.0,1237811.25
10189,1044500,924960.6710358784,924960.4866664484,924995.0867336802,1327843.0,1263036.25
10190,863000,840631.6519720368,840630.0765921287,840636.1246331185,1133927.0,1080309.125
10191,539000,601696.8075522706,601697.3087911978,601658.2329468653,538421.0,556421.0625
10192,525500,556161.221490182,556161.6891033463,556118.9980124421,518280.0,501184.90625
10193,563000,660387.3280856162,660387.9127650708,660355.3972616568,578578.0,567299.375
10194,296000,295661.208773382,295658.4971790239,295530.89932356775,306023.0,317564.375
10195,292000,300103.2328111604,300100.48923581094,299972.0733954236,292853.0,293933.15625
